FrameID,Right,PalmX,PalmY,PalmZ,ThumbX,ThumbY,ThumbZ,IndexX,IndexY,IndexZ,MiddleX,MiddleY,MiddleZ,RingX,RingY,RingZ,PinkyX,PinkyY,PinkyZ
893958,True,34.4715690612793,251.51622009277344,112.99053955078125,-65.48577880859375,248.6490936279297,99.81012725830078,-14.604605674743652,266.1613464355469,19.049236297607422,23.71750831604004,276.46807861328125,3.1074464321136475,55.15335464477539,274.7336120605469,9.379218101501465,87.32715606689453,261.9953308105469,31.149995803833008
893959,True,34.146392822265625,250.86965942382812,110.51526641845703,-66.0079116821289,247.44827270507812,98.09241485595703,-15.156320571899414,266.0152587890625,16.232452392578125,23.543468475341797,276.4049377441406,0.1971808820962906,55.26373291015625,274.3921813964844,6.516482353210449,87.84486389160156,261.3008728027344,28.552165985107422
893960,True,33.62401580810547,250.1474609375,108.36848449707031,-66.66687774658203,246.57142639160156,96.40227508544922,-15.626008987426758,266.177734375,13.68947982788086,23.43952751159668,276.1845703125,-2.3201992511749268,55.43960189819336,274.2104187011719,4.142181873321533,88.39313507080078,260.5065612792969,26.46553611755371
893961,True,33.39179992675781,249.6770782470703,106.44505310058594,-66.9675521850586,245.55335998535156,94.9735336303711,-16.088653564453125,266.3693542480469,11.551796913146973,23.324575424194336,276.5975341796875,-4.577051162719727,55.37793731689453,274.170166015625,1.9489631652832031,88.91473388671875,260.14697265625,24.460046768188477
893962,True,33.21086120605469,249.4485626220703,104.792724609375,-67.35708618164062,245.17068481445312,94.24868774414062,-16.603092193603516,266.7855529785156,9.821211814880371,23.10395622253418,277.32171630859375,-6.466710090637207,55.324310302734375,274.6877746582031,0.09729661047458649,89.42057800292969,260.3045654296875,22.718490600585938
893963,True,32.82238006591797,249.25909423828125,103.54178619384766,-67.95637512207031,245.05487060546875,93.67138671875,-16.980976104736328,267.2125549316406,8.369296073913574,23.016387939453125,278.12786865234375,-7.902711391448975,55.27285385131836,275.2185363769531,-1.2161709070205688,89.66416931152344,260.40582275390625,21.54759979248047
893964,True,32.40347671508789,249.13441467285156,101.78675842285156,-68.50711059570312,244.35342407226562,92.40074157714844,-17.41500473022461,267.7920837402344,6.372861862182617,22.743616104125977,278.89776611328125,-9.80119514465332,55.011966705322266,275.9815368652344,-2.996567726135254,90.04644012451172,261.2579345703125,19.991968154907227
893965,True,32.00971603393555,249.08226013183594,100.5960464477539,-68.9682846069336,244.07907104492188,91.6214828491211,-17.788827896118164,268.23284912109375,4.940831661224365,22.52022361755371,279.5943603515625,-11.126456260681152,54.84767150878906,276.71759033203125,-4.2107672691345215,90.29528045654297,261.7198181152344,18.93939781188965
893966,True,31.59294319152832,248.99844360351562,99.7967529296875,-69.48930358886719,244.11376953125,91.30818176269531,-18.10772132873535,268.76806640625,3.9005377292633057,22.33721160888672,280.17779541015625,-12.038866996765137,54.645389556884766,277.200927734375,-5.037792682647705,90.4706039428711,261.90966796875,18.27523422241211
893967,True,31.341562271118164,249.04356384277344,98.96220397949219,-69.92623901367188,244.07058715820312,91.18972778320312,-18.355255126953125,269.2563781738281,2.8590245246887207,22.177183151245117,280.762939453125,-12.99608039855957,54.39738082885742,277.6065368652344,-5.94938325881958,90.76802825927734,262.39202880859375,17.55765724182129
893968,True,31.07938003540039,249.06082153320312,98.32967376708984,-70.2166976928711,243.8819580078125,90.84149169921875,-18.620399475097656,269.8314208984375,2.053784132003784,22.06382179260254,281.4031677246094,-13.720210075378418,54.13726806640625,277.8547668457031,-6.654898166656494,90.82343292236328,262.4441223144531,16.93829345703125
893969,True,30.855287551879883,249.12342834472656,97.9363784790039,-70.4558334350586,243.78253173828125,90.69479370117188,-18.81792640686035,270.549072265625,1.5060440301895142,21.928333282470703,281.8812561035156,-14.193589210510254,53.89353942871094,277.9604187011719,-7.137732982635498,90.86576843261719,262.5064392089844,16.54910659790039
893970,True,30.615026473999023,249.18739318847656,97.6803970336914,-70.6595458984375,243.69757080078125,90.50497436523438,-18.964738845825195,271.3885192871094,1.112207055091858,21.788326263427734,282.3222351074219,-14.500925064086914,53.69236755371094,278.072998046875,-7.461643218994141,90.82241821289062,262.42938232421875,16.283748626708984
893971,True,30.347164154052734,249.35610961914062,97.39580535888672,-70.89867401123047,243.73736572265625,90.3602523803711,-19.183490753173828,272.01580810546875,0.7054683566093445,21.598751068115234,282.8485412597656,-14.855047225952148,53.38562774658203,278.0873718261719,-7.875051021575928,90.77169799804688,262.4418640136719,15.976574897766113
893972,True,30.045364379882812,249.54098510742188,97.16609954833984,-71.19315338134766,243.83489990234375,90.30183410644531,-19.43316650390625,272.479736328125,0.346975177526474,21.451950073242188,283.3434143066406,-15.165144920349121,53.1429557800293,278.3304138183594,-8.188986778259277,90.71760559082031,262.4671630859375,15.752638816833496
893973,True,29.732030868530273,249.76856994628906,96.88404083251953,-71.51068878173828,243.98658752441406,90.26249694824219,-19.690229415893555,273.08843994140625,-0.044944729655981064,21.22633171081543,283.7301940917969,-15.544536590576172,52.80698776245117,278.45025634765625,-8.58971881866455,90.61075592041016,262.55645751953125,15.450315475463867
893974,True,29.420330047607422,249.93235778808594,96.67916107177734,-71.8462905883789,244.11795043945312,90.31411743164062,-19.929536819458008,273.6020202636719,-0.3526903986930847,21.032493591308594,284.077880859375,-15.812450408935547,52.51171112060547,278.6517028808594,-8.859360694885254,90.46723175048828,262.5420227050781,15.23427677154541
893975,True,29.12437629699707,250.15286254882812,96.48548126220703,-72.1673583984375,244.28555297851562,90.40270233154297,-20.194860458374023,274.13482666015625,-0.626552939414978,20.721084594726562,284.17718505859375,-16.10047721862793,52.188175201416016,278.92694091796875,-9.117854118347168,90.3792953491211,262.70648193359375,15.051445007324219
893976,True,28.78118324279785,250.50633239746094,96.22453308105469,-72.48384857177734,244.3045654296875,90.26093292236328,-20.521697998046875,274.54730224609375,-1.0040154457092285,20.318721771240234,284.2196960449219,-16.504039764404297,51.82302474975586,279.2644958496094,-9.465758323669434,90.21212768554688,262.9609375,14.788267135620117
893977,True,28.387340545654297,250.81283569335938,95.9997329711914,-72.84426879882812,244.23651123046875,90.06278991699219,-20.87921142578125,274.7737731933594,-1.3501365184783936,19.945499420166016,284.4992980957031,-16.814695358276367,51.471126556396484,279.6856994628906,-9.748035430908203,89.95784759521484,263.1097106933594,14.560588836669922
893978,True,28.005048751831055,251.10198974609375,95.8531494140625,-73.18418884277344,244.16383361816406,89.91791534423828,-21.23737907409668,275.0202331542969,-1.6056209802627563,19.60724639892578,284.89910888671875,-17.008941650390625,51.10702896118164,280.1176452636719,-9.934184074401855,89.72438049316406,263.3179931640625,14.431756973266602
893979,True,27.661338806152344,251.4192657470703,95.6265640258789,-73.49081420898438,244.10008239746094,89.7342529296875,-21.594982147216797,275.2260437011719,-1.9123716354370117,19.253416061401367,285.3267822265625,-17.276987075805664,50.77900695800781,280.8315124511719,-10.152389526367188,89.46011352539062,263.5740966796875,14.190038681030273
893980,True,27.32108497619629,251.7218017578125,95.46351623535156,-73.77317810058594,244.15403747558594,89.59187316894531,-21.90382957458496,275.49017333984375,-2.1636948585510254,18.91394805908203,285.70123291015625,-17.487957000732422,50.46303939819336,281.4712219238281,-10.318012237548828,89.21161651611328,263.74835205078125,14.019229888916016
893981,True,27.05080223083496,252.0615692138672,95.11112213134766,-74.03534698486328,244.32899475097656,89.534912109375,-22.28839111328125,275.7849426269531,-2.536362648010254,18.464548110961914,285.8377380371094,-17.932321548461914,50.00164794921875,281.8758239746094,-10.757105827331543,88.95482635498047,263.9768981933594,13.584403991699219
893982,True,26.782825469970703,252.33261108398438,94.8346176147461,-74.28515625,244.48641967773438,89.43988037109375,-22.586414337158203,276.2639465332031,-2.821192502975464,18.14386558532715,286.23968505859375,-18.237964630126953,49.64414978027344,282.2139587402344,-11.080438613891602,88.82381439208984,264.3553466796875,13.327280044555664
893983,True,26.531177520751953,252.60208129882812,94.58430480957031,-74.4960708618164,244.5629425048828,89.28681182861328,-22.832233428955078,276.5908203125,-3.1104042530059814,17.82843780517578,286.5264587402344,-18.531211853027344,49.32878494262695,282.6427001953125,-11.355106353759766,88.6981430053711,264.7259216308594,13.100398063659668
893984,True,26.356550216674805,252.87074279785156,94.35447692871094,-74.62138366699219,244.676025390625,89.15711975097656,-23.063814163208008,277.13134765625,-3.322972297668457,17.549819946289062,286.78155517578125,-18.791574478149414,49.044029235839844,283.09185791015625,-11.606400489807129,88.57369995117188,265.0203857421875,12.845788955688477
893985,True,26.152013778686523,253.16436767578125,94.1911392211914,-74.78099822998047,244.89288330078125,89.09740447998047,-23.278316497802734,277.6871337890625,-3.4884419441223145,17.324312210083008,287.0419006347656,-18.998559951782227,48.80301284790039,283.5700988769531,-11.774727821350098,88.46623992919922,265.3246765136719,12.687143325805664
893986,True,26.01766586303711,253.35491943359375,94.09803771972656,-74.88655853271484,245.08726501464844,89.1034927368164,-23.42000389099121,278.149169921875,-3.5663022994995117,17.231056213378906,287.41046142578125,-19.076845169067383,48.633544921875,283.8477478027344,-11.872726440429688,88.3931884765625,265.5263366699219,12.597783088684082
893987,True,25.866256713867188,253.560791015625,94.00886535644531,-75.01531219482422,245.30267333984375,89.16666412353516,-23.55854034423828,278.73089599609375,-3.626772403717041,17.121498107910156,287.79034423828125,-19.141387939453125,48.42890548706055,284.218994140625,-11.947711944580078,88.29429626464844,265.72601318359375,12.503032684326172
